ID,Month,Day,minmax,Date,Level(m)
05HA003,10,21,min,2011-10-21,1.862
05HA003,10,21,max,2017-10-21,1.994
05HA003,10,22,min,2011-10-22,1.863
05HA003,10,22,max,2017-10-22,1.985
05HA003,10,23,min,2011-10-23,1.867
05HA003,10,23,max,2017-10-23,1.977
05HA003,10,24,min,2011-10-24,1.867
05HA003,10,24,max,2017-10-24,1.972
05HA003,10,25,min,2011-10-25,1.865
05HA003,10,25,max,2017-10-25,1.971
05HA003,10,26,min,2011-10-26,1.865
05HA003,10,26,max,2017-10-26,1.9680001
05HA003,10,27,min,2011-10-27,1.857
05HA003,10,27,max,2017-10-27,1.964
05HA003,10,28,min,2011-10-28,1.867
05HA003,10,28,max,2017-10-28,1.9630001
05HA003,10,29,min,2011-10-29,1.8660001
05HA003,10,29,max,2017-10-29,1.962
05HA003,10,30,min,2011-10-30,1.864
05HA003,10,30,max,2017-10-30,1.961
05HA003,10,31,min,2011-10-31,1.863
05HA003,10,31,max,2017-10-31,1.961
05HA003,11,1,min,2015-11-01,1.867
05HA003,11,1,max,2017-11-01,1.982
05HA003,11,2,min,2015-11-02,1.868
05HA003,11,2,max,2017-11-02,1.977
05HA003,11,3,min,2015-11-03,1.864
05HA003,11,3,max,2017-11-03,1.8710001
05HA003,11,4,min,2015-11-04,1.886
05HA003,11,4,max,2015-11-04,1.886
05HA003,11,5,min,2015-11-05,1.892
05HA003,11,5,max,2015-11-05,1.892
06EC007,1,1,min,1986-01-01,257.008
06EC007,1,1,max,2019-01-01,258.28201
06EC007,1,2,min,1986-01-02,257.005
06EC007,1,2,max,2019-01-02,258.27399
06EC007,1,3,min,1986-01-03,257.004
06EC007,1,3,max,2019-01-03,258.26999
06EC007,1,4,min,1986-01-04,257.00201
06EC007,1,4,max,2019-01-04,258.26401
06EC007,1,5,min,1986-01-05,256.99799
06EC007,1,5,max,2019-01-05,258.26901000000004
06EC007,1,6,min,1986-01-06,256.995
06EC007,1,6,max,2019-01-06,258.272
06EC007,1,7,min,1986-01-07,256.995
06EC007,1,7,max,2019-01-07,258.27499
06EC007,1,8,min,1986-01-08,256.99301
06EC007,1,8,max,2019-01-08,258.271
06EC007,1,9,min,1986-01-09,256.98801000000003
06EC007,1,9,max,2019-01-09,258.26599
06EC007,1,10,min,1986-01-10,256.983
06EC007,1,10,max,2019-01-10,258.26999
06EC007,1,11,min,1986-01-11,256.98499
06EC007,1,11,max,2019-01-11,258.26599
06EC007,1,12,min,1986-01-12,256.98401
06EC007,1,12,max,2019-01-12,258.258
06EC007,1,13,min,1986-01-13,256.983
06EC007,1,13,max,2019-01-13,258.25101
06EC007,1,14,min,1986-01-14,256.98499
06EC007,1,14,max,2019-01-14,258.254
06EC007,1,15,min,1986-01-15,256.987
06EC007,1,15,max,2019-01-15,258.25299
06EC007,1,16,min,1986-01-16,256.98801000000003
06EC007,1,16,max,2019-01-16,258.23801000000003
06EC007,1,17,min,1986-01-17,256.98599
06EC007,1,17,max,2019-01-17,258.23499
06EC007,1,18,min,1986-01-18,256.983
06EC007,1,18,max,2019-01-18,258.24899
06EC007,1,19,min,1986-01-19,256.991
06EC007,1,19,max,2019-01-19,258.24399
06EC007,1,20,min,1986-01-20,256.98499
06EC007,1,20,max,2019-01-20,258.23999
06EC007,1,21,min,1986-01-21,256.98199
06EC007,1,21,max,2019-01-21,258.241
06EC007,1,22,min,1986-01-22,256.98801000000003
06EC007,1,22,max,2019-01-22,258.24399
06EC007,1,23,min,1986-01-23,256.987
06EC007,1,23,max,2019-01-23,258.242
06EC007,1,24,min,1986-01-24,256.98599
06EC007,1,24,max,2019-01-24,258.24899
06EC007,1,25,min,1986-01-25,256.983
06EC007,1,25,max,2019-01-25,258.245
06EC007,1,26,min,1986-01-26,256.98199
06EC007,1,26,max,2019-01-26,258.24301
06EC007,1,27,min,1986-01-27,256.978
06EC007,1,27,max,2019-01-27,258.24799
06EC007,1,28,min,1986-01-28,256.97198
06EC007,1,28,max,2019-01-28,258.24899
06EC007,1,29,min,1986-01-29,256.97299
06EC007,1,29,max,2019-01-29,258.23801000000003
06EC007,1,30,min,1986-01-30,256.97299
06EC007,1,30,max,2019-01-30,258.23499
06EC007,1,31,min,1986-01-31,256.97101000000004
06EC007,1,31,max,2019-01-31,258.228
06EC007,2,1,min,1986-02-01,256.98401
06EC007,2,1,max,2019-02-01,258.22699
06EC007,2,2,min,1986-02-02,256.974
06EC007,2,2,max,2019-02-02,258.22299
06EC007,2,3,min,1986-02-03,256.978
06EC007,2,3,max,2019-02-03,258.22101000000004
06EC007,2,4,min,1986-02-04,256.97601000000003
06EC007,2,4,max,2019-02-04,258.22299
06EC007,2,5,min,1986-02-05,256.97699
06EC007,2,5,max,2019-02-05,258.22198
06EC007,2,6,min,1986-02-06,256.96301
06EC007,2,6,max,2019-02-06,258.21899
06EC007,2,7,min,1986-02-07,256.965
06EC007,2,7,max,2019-02-07,258.22198
06EC007,2,8,min,1986-02-08,256.94901
06EC007,2,8,max,2019-02-08,258.22198
06EC007,2,9,min,1986-02-09,256.948
06EC007,2,9,max,2019-02-09,258.22501
06EC007,2,10,min,1986-02-10,256.944
06EC007,2,10,max,2019-02-10,258.21899
06EC007,2,11,min,1986-02-11,256.966
06EC007,2,11,max,2019-02-11,258.211
06EC007,2,12,min,1986-02-12,256.95599
06EC007,2,12,max,2019-02-12,258.20901000000003
06EC007,2,13,min,1986-02-13,256.952
06EC007,2,13,max,2019-02-13,258.20499
06EC007,2,14,min,1986-02-14,256.94901
06EC007,2,14,max,2019-02-14,258.20001
06EC007,2,15,min,1986-02-15,256.94699
06EC007,2,15,max,2019-02-15,258.202
06EC007,2,16,min,1986-02-16,256.948
06EC007,2,16,max,2019-02-16,258.202
06EC007,2,17,min,1986-02-17,256.952
06EC007,2,17,max,2019-02-17,258.202
06EC007,2,18,min,1986-02-18,256.952
06EC007,2,18,max,2019-02-18,258.189
06EC007,2,19,min,1986-02-19,256.961
06EC007,2,19,max,2019-02-19,258.18701
06EC007,2,20,min,1986-02-20,256.95901000000003
06EC007,2,20,max,2019-02-20,258.18799
06EC007,2,21,min,1986-02-21,256.944
06EC007,2,21,max,2019-02-21,258.18301
06EC007,2,22,min,1986-02-22,256.939
06EC007,2,22,max,2019-02-22,258.181
06EC007,2,23,min,1986-02-23,256.944
06EC007,2,23,max,2019-02-23,258.17899
06EC007,2,24,min,1986-02-24,256.944
06EC007,2,24,max,2019-02-24,258.17599
06EC007,2,25,min,1986-02-25,256.94501
06EC007,2,25,max,2019-02-25,258.172
06EC007,2,26,min,1986-02-26,256.944
06EC007,2,26,max,2019-02-26,258.17099
06EC007,2,27,min,1986-02-27,256.94199
06EC007,2,27,max,2019-02-27,258.17099
06EC007,2,28,min,1986-02-28,256.94199
06EC007,2,28,max,2019-02-28,258.173
06EC007,2,29,min,1988-02-29,256.99701
06EC007,2,29,max,2016-02-29,257.69
06EC007,3,1,min,1986-03-01,256.93301
06EC007,3,1,max,2019-03-01,258.16199
06EC007,3,2,min,1986-03-02,256.927
06EC007,3,2,max,2019-03-02,258.16699
06EC007,3,3,min,1986-03-03,256.93799
06EC007,3,3,max,2019-03-03,258.16299
06EC007,3,4,min,1986-03-04,256.939
06EC007,3,4,max,2019-03-04,258.15601000000004
06EC007,3,5,min,1986-03-05,256.94101
06EC007,3,5,max,2019-03-05,258.155
06EC007,3,6,min,1986-03-06,256.93301
06EC007,3,6,max,2019-03-06,258.14899
06EC007,3,7,min,1986-03-07,256.93201
06EC007,3,7,max,2019-03-07,258.15701
06EC007,3,8,min,1986-03-08,256.93201
06EC007,3,8,max,2019-03-08,258.155
06EC007,3,9,min,1986-03-09,256.939
06EC007,3,9,max,2019-03-09,258.14801
06EC007,3,10,min,1986-03-10,256.95599
06EC007,3,10,max,2019-03-10,258.15201
06EC007,3,11,min,1986-03-11,256.95001
06EC007,3,11,max,2019-03-11,258.151
06EC007,3,12,min,1986-03-12,256.93799
06EC007,3,12,max,2019-03-12,258.147
06EC007,3,13,min,1986-03-13,256.94299
06EC007,3,13,max,2019-03-13,258.147
06EC007,3,14,min,1986-03-14,256.94
06EC007,3,14,max,2019-03-14,258.14801
06EC007,3,15,min,1986-03-15,256.94199
06EC007,3,15,max,2019-03-15,258.14999
06EC007,3,16,min,1986-03-16,256.93799
06EC007,3,16,max,2019-03-16,258.14401000000004
06EC007,3,17,min,1986-03-17,256.93301
06EC007,3,17,max,2019-03-17,258.13901
06EC007,3,18,min,1986-03-18,256.93799
06EC007,3,18,max,2019-03-18,258.14001
06EC007,3,19,min,1986-03-19,256.94101
06EC007,3,19,max,2019-03-19,258.129
06EC007,3,20,min,1986-03-20,256.94501
06EC007,3,20,max,2019-03-20,258.12701
06EC007,3,21,min,1986-03-21,256.94101
06EC007,3,21,max,2019-03-21,258.12201
06EC007,3,22,min,1986-03-22,256.93399
06EC007,3,22,max,2019-03-22,258.12799
06EC007,3,23,min,1986-03-23,256.93399
06EC007,3,23,max,2019-03-23,258.129
06EC007,3,24,min,1986-03-24,256.91699
06EC007,3,24,max,2019-03-24,258.12299
06EC007,3,25,min,1986-03-25,256.918
06EC007,3,25,max,2019-03-25,258.12701
06EC007,3,26,min,1986-03-26,256.92001
06EC007,3,26,max,2019-03-26,258.11899
06EC007,3,27,min,1986-03-27,256.927
06EC007,3,27,max,2019-03-27,258.11801
06EC007,3,28,min,1986-03-28,256.92401
06EC007,3,28,max,2019-03-28,258.11801
06EC007,3,29,min,1986-03-29,256.923
06EC007,3,29,max,2019-03-29,258.11499
06EC007,3,30,min,1986-03-30,256.92499
06EC007,3,30,max,2019-03-30,258.10699
06EC007,3,31,min,1986-03-31,256.927
06EC007,3,31,max,2019-03-31,258.10101000000003
06EC007,4,1,min,1986-04-01,256.92599
06EC007,4,1,max,2019-04-01,258.099
06EC007,4,2,min,1986-04-02,256.91901
06EC007,4,2,max,2019-04-02,258.09
06EC007,4,3,min,1986-04-03,256.92599
06EC007,4,3,max,2019-04-03,258.08499
06EC007,4,4,min,1986-04-04,256.92599
06EC007,4,4,max,2019-04-04,258.07501
06EC007,4,5,min,1986-04-05,256.927
06EC007,4,5,max,2019-04-05,258.073
06EC007,4,6,min,1986-04-06,256.92999
06EC007,4,6,max,2019-04-06,258.069
06EC007,4,7,min,1986-04-07,256.92899
06EC007,4,7,max,2019-04-07,258.07001
06EC007,4,8,min,1986-04-08,256.92599
06EC007,4,8,max,2019-04-08,258.07901
06EC007,4,9,min,1986-04-09,256.93201
06EC007,4,9,max,2019-04-09,258.07501
06EC007,4,10,min,1986-04-10,256.92801000000003
06EC007,4,10,max,2019-04-10,258.06601
06EC007,4,11,min,1986-04-11,256.927
06EC007,4,11,max,2019-04-11,258.07001
06EC007,4,12,min,1986-04-12,256.927
06EC007,4,12,max,2019-04-12,258.06
06EC007,4,13,min,1986-04-13,256.92099
06EC007,4,13,max,2019-04-13,258.05399
06EC007,4,14,min,1986-04-14,256.93701
06EC007,4,14,max,2019-04-14,258.05801
06EC007,4,15,min,1986-04-15,256.931
06EC007,4,15,max,2019-04-15,258.05099
06EC007,4,16,min,1986-04-16,256.92599
06EC007,4,16,max,2019-04-16,258.034
06EC007,4,17,min,1986-04-17,256.92401
06EC007,4,17,max,2019-04-17,258.03299
06EC007,4,18,min,1986-04-18,256.92401
06EC007,4,18,max,2019-04-18,258.04199
06EC007,4,19,min,1986-04-19,256.923
06EC007,4,19,max,2019-04-19,258.03699
06EC007,4,20,min,1986-04-20,256.92999
06EC007,4,20,max,2019-04-20,258.035
06EC007,4,21,min,1986-04-21,256.92801000000003
06EC007,4,21,max,2019-04-21,258.03101000000004
06EC007,4,22,min,1986-04-22,256.91599
06EC007,4,22,max,2019-04-22,258.04199
06EC007,4,23,min,1986-04-23,256.91599
06EC007,4,23,max,2019-04-23,258.043
06EC007,4,24,min,1986-04-24,256.91699
06EC007,4,24,max,2019-04-24,258.047
06EC007,4,25,min,1986-04-25,256.90701
06EC007,4,25,max,2019-04-25,258.039
06EC007,4,26,min,1986-04-26,256.901
06EC007,4,26,max,2019-04-26,258.04001
06EC007,4,27,min,1986-04-27,256.896
06EC007,4,27,max,2019-04-27,258.052
06EC007,4,28,min,1986-04-28,256.896
06EC007,4,28,max,2019-04-28,258.052
06EC007,4,29,min,1986-04-29,256.896
06EC007,4,29,max,2019-04-29,258.056
06EC007,4,30,min,1986-04-30,256.89301
06EC007,4,30,max,2019-04-30,258.05399
06EC007,5,1,min,1986-05-01,256.88599
06EC007,5,1,max,2019-05-01,258.052
06EC007,5,2,min,1986-05-02,256.88101
06EC007,5,2,max,2019-05-02,258.034
06EC007,5,3,min,1986-05-03,256.883
06EC007,5,3,max,2019-05-03,258.04001
06EC007,5,4,min,1986-05-04,256.88101
06EC007,5,4,max,2019-05-04,258.04199
06EC007,5,5,min,1986-05-05,256.88501
06EC007,5,5,max,2019-05-05,258.03201
06EC007,5,6,min,1986-05-06,256.888
06EC007,5,6,max,2019-05-06,258.034
06EC007,5,7,min,1986-05-07,256.896
06EC007,5,7,max,2019-05-07,258.047
06EC007,5,8,min,1986-05-08,256.896
06EC007,5,8,max,2019-05-08,258.06
06EC007,5,9,min,1986-05-09,256.89899
06EC007,5,9,max,2019-05-09,258.07401
06EC007,5,10,min,1986-05-10,256.90201
06EC007,5,10,max,2019-05-10,258.07999
06EC007,5,11,min,1986-05-11,256.909
06EC007,5,11,max,2019-05-11,258.09
06EC007,5,12,min,1986-05-12,256.92401
06EC007,5,12,max,2019-05-12,258.117
06EC007,5,13,min,1986-05-13,256.93399
06EC007,5,13,max,2019-05-13,258.11499
06EC007,5,14,min,1986-05-14,256.94199
06EC007,5,14,max,2019-05-14,258.142
06EC007,5,15,min,1986-05-15,256.95401
06EC007,5,15,max,2019-05-15,258.19199
06EC007,5,16,min,1986-05-16,256.96399
06EC007,5,16,max,2019-05-16,258.237
06EC007,5,17,min,1986-05-17,256.98001
06EC007,5,17,max,2019-05-17,258.276
06EC007,5,18,min,1986-05-18,256.996
06EC007,5,18,max,2019-05-18,258.31699
06EC007,5,19,min,1986-05-19,257.013
06EC007,5,19,max,2019-05-19,258.36301000000003
06EC007,5,20,min,1986-05-20,257.02499
06EC007,5,20,max,2019-05-20,258.41501
06EC007,5,21,min,1986-05-21,257.048
06EC007,5,21,max,2019-05-21,258.46301
06EC007,5,22,min,1986-05-22,257.07101
06EC007,5,22,max,2019-05-22,258.49701
06EC007,5,23,min,1986-05-23,257.09399
06EC007,5,23,max,2019-05-23,258.526
06EC007,5,24,min,1986-05-24,257.095
06EC007,5,24,max,2019-05-24,258.547
06EC007,5,25,min,1986-05-25,257.11301000000003
06EC007,5,25,max,2019-05-25,258.54599
06EC007,5,26,min,1986-05-26,257.117
06EC007,5,26,max,2019-05-26,258.53201
06EC007,5,27,min,1986-05-27,257.112
06EC007,5,27,max,2019-05-27,258.521
06EC007,5,28,min,1986-05-28,257.12601
06EC007,5,28,max,2019-05-28,258.50699
06EC007,5,29,min,1986-05-29,257.13901
06EC007,5,29,max,2019-05-29,258.5
06EC007,5,30,min,1986-05-30,257.13699
06EC007,5,30,max,2019-05-30,258.49301
06EC007,5,31,min,1986-05-31,257.14401000000004
06EC007,5,31,max,2019-05-31,258.48199
06EC007,6,1,min,1986-06-01,257.15302
06EC007,6,1,max,2019-06-01,258.47198
06EC007,6,2,min,1986-06-02,257.15399
06EC007,6,2,max,2019-06-02,258.461
06EC007,6,3,min,1986-06-03,257.16599
06EC007,6,3,max,2019-06-03,258.44101
06EC007,6,4,min,1986-06-04,257.19601
06EC007,6,4,max,2019-06-04,258.41
06EC007,6,5,min,1986-06-05,257.18799
06EC007,6,5,max,2019-06-05,258.397
06EC007,6,6,min,1986-06-06,257.23099
06EC007,6,6,max,2019-06-06,258.375
06EC007,6,7,min,1986-06-07,257.19199
06EC007,6,7,max,2019-06-07,258.36099
06EC007,6,8,min,1986-06-08,257.202
06EC007,6,8,max,2019-06-08,258.33701
06EC007,6,9,min,1986-06-09,257.20499
06EC007,6,9,max,2019-06-09,258.33099
06EC007,6,10,min,1986-06-10,257.21201
06EC007,6,10,max,2019-06-10,258.34299
06EC007,6,11,min,1986-06-11,257.211
06EC007,6,11,max,2019-06-11,258.267
06EC007,6,12,min,1986-06-12,257.22198
06EC007,6,12,max,2019-06-12,258.25101
06EC007,6,13,min,1986-06-13,257.23499
06EC007,6,13,max,2019-06-13,258.24799
06EC007,6,14,min,1986-06-14,257.21301
06EC007,6,14,max,2019-06-14,258.25101
06EC007,6,15,min,1986-06-15,257.22101000000004
06EC007,6,15,max,2019-06-15,258.26801
06EC007,6,16,min,1986-06-16,257.23199
06EC007,6,16,max,2019-06-16,258.26001
06EC007,6,17,min,1986-06-17,257.237
06EC007,6,17,max,2019-06-17,258.233
06EC007,6,18,min,1986-06-18,257.25601
06EC007,6,18,max,2019-06-18,258.22501
06EC007,6,19,min,1985-06-19,257.28299
06EC007,6,19,max,2019-06-19,258.22299
06EC007,6,20,min,1986-06-20,257.258
06EC007,6,20,max,2019-06-20,258.23099
06EC007,6,21,min,1986-06-21,257.23099
06EC007,6,21,max,2019-06-21,258.26801
06EC007,6,22,min,1986-06-22,257.23801000000003
06EC007,6,22,max,2019-06-22,258.306
06EC007,6,23,min,1986-06-23,257.246
06EC007,6,23,max,2019-06-23,258.32501
06EC007,6,24,min,1986-06-24,257.24399
06EC007,6,24,max,2019-06-24,258.33499
06EC007,6,25,min,1986-06-25,257.24701
06EC007,6,25,max,2019-06-25,258.332
06EC007,6,26,min,1986-06-26,257.24301
06EC007,6,26,max,2019-06-26,258.32999
06EC007,6,27,min,1985-06-27,257.23199
06EC007,6,27,max,2019-06-27,258.32199
06EC007,6,28,min,1985-06-28,257.26501
06EC007,6,28,max,2019-06-28,258.32001
06EC007,6,29,min,1985-06-29,257.25699
06EC007,6,29,max,2019-06-29,258.297
06EC007,6,30,min,1985-06-30,257.23801000000003
06EC007,6,30,max,2019-06-30,258.371
06EC007,7,1,min,1985-07-01,257.22101000000004
06EC007,7,1,max,2019-07-01,258.27802
06EC007,7,2,min,1985-07-02,257.255
06EC007,7,2,max,2019-07-02,258.27301
06EC007,7,3,min,1985-07-03,257.241
06EC007,7,3,max,2019-07-03,258.29001
06EC007,7,4,min,1985-07-04,257.22900000000004
06EC007,7,4,max,2019-07-04,258.298
06EC007,7,5,min,1985-07-05,257.242
06EC007,7,5,max,2019-07-05,258.32199
06EC007,7,6,min,1985-07-06,257.22501
06EC007,7,6,max,2019-07-06,258.328
06EC007,7,7,min,1985-07-07,257.21301
06EC007,7,7,max,2019-07-07,258.32101
06EC007,7,8,min,1985-07-08,257.211
06EC007,7,8,max,2019-07-08,258.32999
06EC007,7,9,min,1985-07-09,257.24399
06EC007,7,9,max,2019-07-09,258.30499
06EC007,7,10,min,1985-07-10,257.207
06EC007,7,10,max,2019-07-10,258.31601
06EC007,7,11,min,1985-07-11,257.22501
06EC007,7,11,max,2019-07-11,258.29901
06EC007,7,12,min,1985-07-12,257.22501
06EC007,7,12,max,2019-07-12,258.34299
06EC007,7,13,min,1985-07-13,257.216
06EC007,7,13,max,2019-07-13,258.30899
06EC007,7,14,min,1985-07-14,257.20099
06EC007,7,14,max,2019-07-14,258.29199
06EC007,7,15,min,1985-07-15,257.23401
06EC007,7,15,max,2019-07-15,258.32401
06EC007,7,16,min,1985-07-16,257.20401
06EC007,7,16,max,2019-07-16,258.436
06EC007,7,17,min,1985-07-17,257.21899
06EC007,7,17,max,2019-07-17,258.32999
06EC007,7,18,min,1985-07-18,257.21701
06EC007,7,18,max,2019-07-18,258.306
06EC007,7,19,min,1985-07-19,257.21301
06EC007,7,19,max,2019-07-19,258.36099
06EC007,7,20,min,1985-07-20,257.20599
06EC007,7,20,max,2019-07-20,258.32401
06EC007,7,21,min,1985-07-21,257.23199
06EC007,7,21,max,2019-07-21,258.33099
06EC007,7,22,min,1985-07-22,257.203
06EC007,7,22,max,2019-07-22,258.33899
06EC007,7,23,min,1985-07-23,257.19299
06EC007,7,23,max,2019-07-23,258.353
06EC007,7,24,min,1985-07-24,257.20001
06EC007,7,24,max,2019-07-24,258.41599
06EC007,7,25,min,1985-07-25,257.207
06EC007,7,25,max,2019-07-25,258.38101
06EC007,7,26,min,1985-07-26,257.23199
06EC007,7,26,max,2019-07-26,258.39301
06EC007,7,27,min,1985-07-27,257.21399
06EC007,7,27,max,2019-07-27,258.409
06EC007,7,28,min,1985-07-28,257.19199
06EC007,7,28,max,2019-07-28,258.41901
06EC007,7,29,min,1985-07-29,257.23999
06EC007,7,29,max,2019-07-29,258.41101000000003
06EC007,7,30,min,1985-07-30,257.258
06EC007,7,30,max,2019-07-30,258.38699
06EC007,7,31,min,1985-07-31,257.23999
06EC007,7,31,max,2019-07-31,258.40201
06EC007,8,1,min,1985-08-01,257.23801000000003
06EC007,8,1,max,2019-08-01,258.384
06EC007,8,2,min,1985-08-02,257.23599
06EC007,8,2,max,2019-08-02,258.36301000000003
06EC007,8,3,min,1985-08-03,257.25101
06EC007,8,3,max,2019-08-03,258.33401000000003
06EC007,8,4,min,1985-08-04,257.23199
06EC007,8,4,max,2019-08-04,258.32999
06EC007,8,5,min,1985-08-05,257.255
06EC007,8,5,max,2019-08-05,258.32999
06EC007,8,6,min,1985-08-06,257.284
06EC007,8,6,max,2019-08-06,258.31799
06EC007,8,7,min,1985-08-07,257.27399
06EC007,8,7,max,2019-08-07,258.327
06EC007,8,8,min,1985-08-08,257.33899
06EC007,8,8,max,2019-08-08,258.349
06EC007,8,9,min,1985-08-09,257.38101
06EC007,8,9,max,2019-08-09,258.31299
06EC007,8,10,min,1985-08-10,257.39899
06EC007,8,10,max,2019-08-10,258.30499
06EC007,8,11,min,1985-08-11,257.379
06EC007,8,11,max,2019-08-11,258.327
06EC007,8,12,min,1985-08-12,257.362
06EC007,8,12,max,2019-08-12,258.392
06EC007,8,13,min,1985-08-13,257.38501
06EC007,8,13,max,2019-08-13,258.314
06EC007,8,14,min,1985-08-14,257.45599
06EC007,8,14,max,2019-08-14,258.33701
06EC007,8,15,min,1985-08-15,257.436
06EC007,8,15,max,2019-08-15,258.36499
06EC007,8,16,min,1985-08-16,257.44199
06EC007,8,16,max,2019-08-16,258.341
06EC007,8,17,min,1985-08-17,257.47
06EC007,8,17,max,2019-08-17,258.37
06EC007,8,18,min,1985-08-18,257.483
06EC007,8,18,max,2019-08-18,258.31699
06EC007,8,19,min,1985-08-19,257.44699
06EC007,8,19,max,2019-08-19,258.33401000000003
06EC007,8,20,min,1985-08-20,257.496
06EC007,8,20,max,2019-08-20,258.29401
06EC007,8,21,min,1985-08-21,257.51099
06EC007,8,21,max,2019-08-21,258.31699
06EC007,8,22,min,1985-08-22,257.52701
06EC007,8,22,max,2019-08-22,258.32401
06EC007,8,23,min,1985-08-23,257.54199
06EC007,8,23,max,2019-08-23,258.28699
06EC007,8,24,min,1985-08-24,257.52802
06EC007,8,24,max,2019-08-24,258.366
06EC007,8,25,min,1985-08-25,257.50699
06EC007,8,25,max,2019-08-25,258.32501
06EC007,8,26,min,1985-08-26,257.505
06EC007,8,26,max,2019-08-26,258.379
06EC007,8,27,min,1985-08-27,257.492
06EC007,8,27,max,2019-08-27,258.37201
06EC007,8,28,min,1985-08-28,257.504
06EC007,8,28,max,2019-08-28,258.314
06EC007,8,29,min,1985-08-29,257.51099
06EC007,8,29,max,2019-08-29,258.29001
06EC007,8,30,min,1985-08-30,257.521
06EC007,8,30,max,2019-08-30,258.27802
06EC007,8,31,min,1985-08-31,257.59698
06EC007,8,31,max,2019-08-31,258.27399
06EC007,9,1,min,1985-09-01,257.522
06EC007,9,1,max,2019-09-01,258.30701
06EC007,9,2,min,1985-09-02,257.505
06EC007,9,2,max,2019-09-02,258.285
06EC007,9,3,min,1985-09-03,257.495
06EC007,9,3,max,2019-09-03,258.284
06EC007,9,4,min,1985-09-04,257.495
06EC007,9,4,max,2019-09-04,258.30301000000003
06EC007,9,5,min,1985-09-05,257.52499
06EC007,9,5,max,2019-09-05,258.33899
06EC007,9,6,min,1985-09-06,257.513
06EC007,9,6,max,2019-09-06,258.293
06EC007,9,7,min,1985-09-07,257.45801
06EC007,9,7,max,2019-09-07,258.30499
06EC007,9,8,min,1985-09-08,257.49899
06EC007,9,8,max,2019-09-08,258.33499
06EC007,9,9,min,1985-09-09,257.50101
06EC007,9,9,max,2019-09-09,258.30499
06EC007,9,10,min,1985-09-10,257.48199
06EC007,9,10,max,2019-09-10,258.319
06EC007,9,11,min,1985-09-11,257.53699
06EC007,9,11,max,2019-09-11,258.32101
06EC007,9,12,min,1985-09-12,257.492
06EC007,9,12,max,2019-09-12,258.34299
06EC007,9,13,min,1985-09-13,257.47101000000004
06EC007,9,13,max,2019-09-13,258.30899
06EC007,9,14,min,1985-09-14,257.47299
06EC007,9,14,max,2019-09-14,258.36301000000003
06EC007,9,15,min,1985-09-15,257.47601000000003
06EC007,9,15,max,2019-09-15,258.332
06EC007,9,16,min,1985-09-16,257.43701
06EC007,9,16,max,2019-09-16,258.39899
06EC007,9,17,min,1985-09-17,257.44601
06EC007,9,17,max,2019-09-17,258.33099
06EC007,9,18,min,1985-09-18,257.41501
06EC007,9,18,max,2019-09-18,258.327
06EC007,9,19,min,1985-09-19,257.48401
06EC007,9,19,max,2019-09-19,258.30099
06EC007,9,20,min,1985-09-20,257.47900000000004
06EC007,9,20,max,2019-09-20,258.27701
06EC007,9,21,min,1985-09-21,257.46301
06EC007,9,21,max,2019-09-21,258.30099
06EC007,9,22,min,1985-09-22,257.41901
06EC007,9,22,max,2019-09-22,258.29199
06EC007,9,23,min,1985-09-23,257.44601
06EC007,9,23,max,2019-09-23,258.28
06EC007,9,24,min,1985-09-24,257.45901000000003
06EC007,9,24,max,2019-09-24,258.29599
06EC007,9,25,min,1985-09-25,257.43399
06EC007,9,25,max,2019-09-25,258.30399
06EC007,9,26,min,1985-09-26,257.42999
06EC007,9,26,max,2019-09-26,258.30701
06EC007,9,27,min,1985-09-27,257.46201
06EC007,9,27,max,2019-09-27,258.32199
06EC007,9,28,min,1985-09-28,257.44601
06EC007,9,28,max,2019-09-28,258.31799
06EC007,9,29,min,1985-09-29,257.38501
06EC007,9,29,max,2019-09-29,258.30899
06EC007,9,30,min,1985-09-30,257.40601000000004
06EC007,9,30,max,2019-09-30,258.362
06EC007,10,1,min,1985-10-01,257.435
06EC007,10,1,max,2019-10-01,258.38101
06EC007,10,2,min,1985-10-02,257.465
06EC007,10,2,max,2019-10-02,258.30499
06EC007,10,3,min,1985-10-03,257.517
06EC007,10,3,max,2019-10-03,258.30099
06EC007,10,4,min,1985-10-04,257.47198
06EC007,10,4,max,2019-10-04,258.29401
06EC007,10,5,min,1985-10-05,257.41599
06EC007,10,5,max,2019-10-05,258.38699
06EC007,10,6,min,1985-10-06,257.414
06EC007,10,6,max,2019-10-06,258.35999
06EC007,10,7,min,1985-10-07,257.405
06EC007,10,7,max,2019-10-07,258.297
06EC007,10,8,min,1985-10-08,257.405
06EC007,10,8,max,2019-10-08,258.36899
06EC007,10,9,min,1985-10-09,257.36401
06EC007,10,9,max,2019-10-09,258.32199
06EC007,10,10,min,1985-10-10,257.41299
06EC007,10,10,max,2019-10-10,258.289
06EC007,10,11,min,1985-10-11,257.45599
06EC007,10,11,max,2019-10-11,258.30801
06EC007,10,12,min,1985-10-12,257.40399
06EC007,10,12,max,2019-10-12,258.38501
06EC007,10,13,min,1985-10-13,257.45499
06EC007,10,13,max,2019-10-13,258.34399
06EC007,10,14,min,1985-10-14,257.41101000000003
06EC007,10,14,max,2019-10-14,258.34299
06EC007,10,15,min,1985-10-15,257.35199
06EC007,10,15,max,2019-10-15,258.34399
06EC007,10,16,min,1985-10-16,257.41901
