ID,Month,Day,minmax,Date,Flow(m³/s)
05HA003,11,17,min,1992-11-17,0.15899999
05HA003,11,17,max,1992-11-17,0.15899999
05HA003,11,18,min,1992-11-18,0.14300001
05HA003,11,18,max,1992-11-18,0.14300001
05HA003,11,19,min,1912-11-19,0.15000001
05HA003,11,19,max,1992-11-19,0.22400001
05HA003,11,20,min,1992-11-20,0.14800000000000002
05HA003,11,20,max,1992-11-20,0.14800000000000002
05HA003,11,21,min,1992-11-21,0.134
05HA003,11,21,max,1992-11-21,0.134
05HA003,11,22,min,1992-11-22,0.13
05HA003,11,22,max,1992-11-22,0.13
05HA003,11,23,min,1992-11-23,0.114
05HA003,11,23,max,1992-11-23,0.114
05HA003,11,24,min,1992-11-24,0.093000002
05HA003,11,24,max,1992-11-24,0.093000002
05HA003,11,25,min,1992-11-25,0.089000002
05HA003,11,25,max,1992-11-25,0.089000002
05HA003,11,26,min,1992-11-26,0.098999999
05HA003,11,26,max,1992-11-26,0.098999999
05HA003,11,27,min,1992-11-27,0.117
05HA003,11,27,max,1992-11-27,0.117
05HA003,11,28,min,1992-11-28,0.127
05HA003,11,28,max,1992-11-28,0.127
05HA003,11,29,min,1992-11-29,0.111
05HA003,11,29,max,1992-11-29,0.111
05HA003,11,30,min,1992-11-30,0.131
05HA003,11,30,max,1992-11-30,0.131
05HA003,12,1,min,1992-12-01,0.12899999
05HA003,12,1,max,1992-12-01,0.12899999
05HA003,12,2,min,1992-12-02,0.096000001
05HA003,12,2,max,1992-12-02,0.096000001
05HA003,12,3,min,1992-12-03,0.114
05HA003,12,3,max,1992-12-03,0.114
05HA003,12,4,min,1992-12-04,0.081
05HA003,12,4,max,1992-12-04,0.081
05HA003,12,5,min,1992-12-05,0.1
05HA003,12,5,max,1992-12-05,0.1
05HA003,12,6,min,1992-12-06,0.090999998
05HA003,12,6,max,1992-12-06,0.090999998
05HA003,12,7,min,1992-12-07,0.093999997
05HA003,12,7,max,1992-12-07,0.093999997
05HA003,12,8,min,1992-12-08,0.097999997
05HA003,12,8,max,1992-12-08,0.097999997
05HA003,12,9,min,1992-12-09,0.097999997
05HA003,12,9,max,1992-12-09,0.097999997
05HA003,12,10,min,1992-12-10,0.092
05HA003,12,10,max,1992-12-10,0.092
05HA003,12,11,min,1992-12-11,0.103
05HA003,12,11,max,1992-12-11,0.103
05HA003,12,12,min,1992-12-12,0.079000004
05HA003,12,12,max,1992-12-12,0.079000004
05HA003,12,13,min,1992-12-13,0.089000002
05HA003,12,13,max,1992-12-13,0.089000002
05HA003,12,14,min,1992-12-14,0.097999997
05HA003,12,14,max,1992-12-14,0.097999997
05HA003,12,15,min,1992-12-15,0.097999997
05HA003,12,15,max,1992-12-15,0.097999997
05HA003,12,16,min,1992-12-16,0.101
05HA003,12,16,max,1992-12-16,0.101
07FB004,1,1,min,1978-01-01,0.0
07FB004,1,1,max,2019-01-01,0.28799999
07FB004,1,2,min,1978-01-02,0.0
07FB004,1,2,max,2019-01-02,0.294
07FB004,1,3,min,1978-01-03,0.0
07FB004,1,3,max,2019-01-03,0.29899999
07FB004,1,4,min,1978-01-04,0.0
07FB004,1,4,max,2019-01-04,0.29499999
07FB004,1,5,min,1978-01-05,0.0
07FB004,1,5,max,2019-01-05,0.289
07FB004,1,6,min,1978-01-06,0.0
07FB004,1,6,max,2019-01-06,0.26800001
07FB004,1,7,min,1978-01-07,0.0
07FB004,1,7,max,2019-01-07,0.23999999
07FB004,1,8,min,1978-01-08,0.0
07FB004,1,8,max,2019-01-08,0.213
07FB004,1,9,min,1978-01-09,0.0
07FB004,1,9,max,2019-01-09,0.2
07FB004,1,10,min,1978-01-10,0.0
07FB004,1,10,max,2019-01-10,0.193
07FB004,1,11,min,1978-01-11,0.0
07FB004,1,11,max,2019-01-11,0.192
07FB004,1,12,min,1978-01-12,0.0
07FB004,1,12,max,2019-01-12,0.191
07FB004,1,13,min,1978-01-13,0.0
07FB004,1,13,max,2019-01-13,0.193
07FB004,1,14,min,1978-01-14,0.0
07FB004,1,14,max,2019-01-14,0.19400001
07FB004,1,15,min,1978-01-15,0.0
07FB004,1,15,max,2019-01-15,0.197
07FB004,1,16,min,1978-01-16,0.0
07FB004,1,16,max,2019-01-16,0.20100001
07FB004,1,17,min,1978-01-17,0.0
07FB004,1,17,max,2019-01-17,0.206
07FB004,1,18,min,1978-01-18,0.0
07FB004,1,18,max,2019-01-18,0.214
07FB004,1,19,min,1978-01-19,0.0
07FB004,1,19,max,2019-01-19,0.21799999
07FB004,1,20,min,1978-01-20,0.0
07FB004,1,20,max,2019-01-20,0.22
07FB004,1,21,min,1978-01-21,0.0
07FB004,1,21,max,2019-01-21,0.226
07FB004,1,22,min,1978-01-22,0.0
07FB004,1,22,max,2019-01-22,0.249
07FB004,1,23,min,1978-01-23,0.0
07FB004,1,23,max,2019-01-23,0.23999999
07FB004,1,24,min,1978-01-24,0.0
07FB004,1,24,max,2019-01-24,0.205
07FB004,1,25,min,1978-01-25,0.0
07FB004,1,25,max,2019-01-25,0.18700001
07FB004,1,26,min,1978-01-26,0.0
07FB004,1,26,max,2019-01-26,0.183
07FB004,1,27,min,1978-01-27,0.0
07FB004,1,27,max,2019-01-27,0.18099999
07FB004,1,28,min,1978-01-28,0.0
07FB004,1,28,max,2019-01-28,0.184
07FB004,1,29,min,1978-01-29,0.0
07FB004,1,29,max,2019-01-29,0.18799999
07FB004,1,30,min,1978-01-30,0.0
07FB004,1,30,max,2019-01-30,0.193
07FB004,1,31,min,1978-01-31,0.0
07FB004,1,31,max,2019-01-31,0.189
07FB004,2,1,min,1978-02-01,0.0
07FB004,2,1,max,2019-02-01,0.18000001
07FB004,2,2,min,1978-02-02,0.0
07FB004,2,2,max,2019-02-02,0.16500001
07FB004,2,3,min,1978-02-03,0.0
07FB004,2,3,max,2019-02-03,0.156
07FB004,2,4,min,1978-02-04,0.0
07FB004,2,4,max,2019-02-04,0.152
07FB004,2,5,min,1978-02-05,0.0
07FB004,2,5,max,2019-02-05,0.15099999
07FB004,2,6,min,1978-02-06,0.0
07FB004,2,6,max,2019-02-06,0.153
07FB004,2,7,min,1978-02-07,0.0
07FB004,2,7,max,2019-02-07,0.156
07FB004,2,8,min,1978-02-08,0.0
07FB004,2,8,max,2019-02-08,0.15899999
07FB004,2,9,min,1978-02-09,0.0
07FB004,2,9,max,2019-02-09,0.16
07FB004,2,10,min,1978-02-10,0.0
07FB004,2,10,max,2019-02-10,0.15899999
07FB004,2,11,min,1978-02-11,0.0
07FB004,2,11,max,2019-02-11,0.15099999
07FB004,2,12,min,1978-02-12,0.0
07FB004,2,12,max,2019-02-12,0.141
07FB004,2,13,min,1978-02-13,0.0
07FB004,2,13,max,2019-02-13,0.13699999
07FB004,2,14,min,1978-02-14,0.0
07FB004,2,14,max,2019-02-14,0.13600001
07FB004,2,15,min,1978-02-15,0.0
07FB004,2,15,max,2019-02-15,0.13500001
07FB004,2,16,min,1978-02-16,0.0
07FB004,2,16,max,2019-02-16,0.134
07FB004,2,17,min,1978-02-17,0.0
07FB004,2,17,max,2019-02-17,0.13500001
07FB004,2,18,min,1978-02-18,0.0
07FB004,2,18,max,2019-02-18,0.13600001
07FB004,2,19,min,1978-02-19,0.0
07FB004,2,19,max,2019-02-19,0.138
07FB004,2,20,min,1978-02-20,0.0
07FB004,2,20,max,2019-02-20,0.142
07FB004,2,21,min,1978-02-21,0.0
07FB004,2,21,max,2019-02-21,0.15099999
07FB004,2,22,min,1978-02-22,0.0
07FB004,2,22,max,2019-02-22,0.163
07FB004,2,23,min,1978-02-23,0.0
07FB004,2,23,max,2019-02-23,0.17200001
07FB004,2,24,min,1978-02-24,0.0
07FB004,2,24,max,2019-02-24,0.17600000000000002
07FB004,2,25,min,1978-02-25,0.0
07FB004,2,25,max,2019-02-25,0.17800000000000002
07FB004,2,26,min,1978-02-26,0.0
07FB004,2,26,max,2019-02-26,0.17900001
07FB004,2,27,min,1978-02-27,0.0
07FB004,2,27,max,2019-02-27,0.18099999
07FB004,2,28,min,1978-02-28,0.0
07FB004,2,28,max,2019-02-28,0.191
07FB004,2,29,min,1980-02-29,0.0
07FB004,2,29,max,2016-02-29,0.048
07FB004,3,1,min,1978-03-01,0.0
07FB004,3,1,max,2019-03-01,0.2
07FB004,3,2,min,1978-03-02,0.0
07FB004,3,2,max,2019-03-02,0.205
07FB004,3,3,min,1978-03-03,0.0
07FB004,3,3,max,2019-03-03,0.219
07FB004,3,4,min,1978-03-04,0.0
07FB004,3,4,max,2019-03-04,0.23899999
07FB004,3,5,min,1978-03-05,0.0
07FB004,3,5,max,2019-03-05,0.255
07FB004,3,6,min,1978-03-06,0.0
07FB004,3,6,max,2019-03-06,0.28
07FB004,3,7,min,1978-03-07,0.0
07FB004,3,7,max,2019-03-07,0.303
07FB004,3,8,min,1978-03-08,0.0
07FB004,3,8,max,2019-03-08,0.33500001
07FB004,3,9,min,1978-03-09,0.0
07FB004,3,9,max,2019-03-09,0.359
07FB004,3,10,min,1978-03-10,0.0
07FB004,3,10,max,2019-03-10,0.37900001
07FB004,3,11,min,1978-03-11,0.0
07FB004,3,11,max,2019-03-11,0.396
07FB004,3,12,min,1978-03-12,0.0
07FB004,3,12,max,2019-03-12,0.405
07FB004,3,13,min,1978-03-13,0.0
07FB004,3,13,max,2019-03-13,0.419
07FB004,3,14,min,1978-03-14,0.0
07FB004,3,14,max,2019-03-14,0.41499999
07FB004,3,15,min,1978-03-15,0.0
07FB004,3,15,max,2019-03-15,0.40400001
07FB004,3,16,min,1978-03-16,0.001
07FB004,3,16,max,2019-03-16,0.39500001
07FB004,3,17,min,1978-03-17,0.001
07FB004,3,17,max,2019-03-17,0.44
07FB004,3,18,min,1978-03-18,0.001
07FB004,3,18,max,2019-03-18,0.435
07FB004,3,19,min,1978-03-19,0.001
07FB004,3,19,max,2019-03-19,0.428
07FB004,3,20,min,1978-03-20,0.001
07FB004,3,20,max,2019-03-20,0.417
07FB004,3,21,min,1978-03-21,0.001
07FB004,3,21,max,2019-03-21,0.40200001
07FB004,3,22,min,1978-03-22,0.001
07FB004,3,22,max,2019-03-22,0.39500001
07FB004,3,23,min,1978-03-23,0.001
07FB004,3,23,max,2019-03-23,0.40900001
07FB004,3,24,min,1978-03-24,0.002
07FB004,3,24,max,2019-03-24,0.44400001
07FB004,3,25,min,1978-03-25,0.003
07FB004,3,25,max,2019-03-25,0.49200001
07FB004,3,26,min,1978-03-26,0.004
07FB004,3,26,max,2019-03-26,0.542
07FB004,3,27,min,1978-03-27,0.002
07FB004,3,27,max,2019-03-27,0.62
07FB004,3,28,min,1978-03-28,0.005
07FB004,3,28,max,2019-03-28,0.69999999
07FB004,3,29,min,1978-03-29,0.005
07FB004,3,29,max,2019-03-29,0.80000001
07FB004,3,30,min,1978-03-30,0.006
07FB004,3,30,max,2019-03-30,0.93000001
07FB004,3,31,min,1978-03-31,0.006
07FB004,3,31,max,2019-03-31,0.95700002
07FB004,4,1,min,1978-04-01,0.006
07FB004,4,1,max,2019-04-01,1.05
07FB004,4,2,min,1978-04-02,0.004
07FB004,4,2,max,2019-04-02,1.29
07FB004,4,3,min,1978-04-03,0.006
07FB004,4,3,max,2019-04-03,4.9400001
07FB004,4,4,min,1978-04-04,0.006999999999999999
07FB004,4,4,max,2019-04-04,9.1899996
07FB004,4,5,min,1978-04-05,0.006999999999999999
07FB004,4,5,max,2019-04-05,8.909999800000003
07FB004,4,6,min,1978-04-06,0.006
07FB004,4,6,max,2019-04-06,7.889999900000001
07FB004,4,7,min,1978-04-07,0.006999999999999999
07FB004,4,7,max,2019-04-07,6.9499998
07FB004,4,8,min,1978-04-08,0.006999999999999999
07FB004,4,8,max,2019-04-08,6.29
07FB004,4,9,min,1978-04-09,0.006999999999999999
07FB004,4,9,max,2019-04-09,5.4400001
07FB004,4,10,min,1978-04-10,0.008
07FB004,4,10,max,2019-04-10,4.0799999
07FB004,4,11,min,1978-04-11,0.009000000000000001
07FB004,4,11,max,2019-04-11,2.0
07FB004,4,12,min,1978-04-12,0.01
07FB004,4,12,max,2019-04-12,2.0699999
07FB004,4,13,min,1978-04-13,0.01
07FB004,4,13,max,2019-04-13,1.8099999
07FB004,4,14,min,1978-04-14,0.011
07FB004,4,14,max,2019-04-14,1.75
07FB004,4,15,min,1978-04-15,0.012
07FB004,4,15,max,2019-04-15,3.3099999
07FB004,4,16,min,1978-04-16,0.013
07FB004,4,16,max,2019-04-16,2.8900001
07FB004,4,17,min,1978-04-17,0.013
07FB004,4,17,max,2019-04-17,1.78
07FB004,4,18,min,1978-04-18,0.014
07FB004,4,18,max,2019-04-18,2.0699999
07FB004,4,19,min,1978-04-19,0.015
07FB004,4,19,max,2019-04-19,2.4200001
07FB004,4,20,min,1978-04-20,0.016000001
07FB004,4,20,max,2019-04-20,2.9400001
07FB004,4,21,min,1978-04-21,0.016000001
07FB004,4,21,max,2019-04-21,3.46
07FB004,4,22,min,1978-04-22,0.017000001
07FB004,4,22,max,2019-04-22,5.380000099999998
07FB004,4,23,min,1978-04-23,0.018999999
07FB004,4,23,max,2019-04-23,5.6900001
07FB004,4,24,min,1978-04-24,0.022
07FB004,4,24,max,2019-04-24,5.75
07FB004,4,25,min,1978-04-25,0.028000001
07FB004,4,25,max,2019-04-25,5.6500001
07FB004,4,26,min,1978-04-26,0.028999999
07FB004,4,26,max,2019-04-26,5.4000001
07FB004,4,27,min,1978-04-27,0.029999999
07FB004,4,27,max,2019-04-27,6.579999900000002
07FB004,4,28,min,1978-04-28,0.034000002
07FB004,4,28,max,2019-04-28,8.0699997
07FB004,4,29,min,1978-04-29,0.037999999
07FB004,4,29,max,2019-04-29,7.610000099999999
07FB004,4,30,min,1978-04-30,0.054000001
07FB004,4,30,max,2019-04-30,7.650000099999999
07FB004,5,1,min,1978-05-01,0.086000003
07FB004,5,1,max,2019-05-01,8.21
07FB004,5,2,min,1978-05-02,0.16
07FB004,5,2,max,2019-05-02,7.869999900000002
07FB004,5,3,min,1978-05-03,0.294
07FB004,5,3,max,2019-05-03,8.0699997
07FB004,5,4,min,1978-05-04,0.31
07FB004,5,4,max,2019-05-04,8.909999800000003
07FB004,5,5,min,1978-05-05,0.29800001
07FB004,5,5,max,2019-05-05,9.4700003
07FB004,5,6,min,1978-05-06,0.285
07FB004,5,6,max,2019-05-06,9.6499996
07FB004,5,7,min,1978-05-07,0.27599999
07FB004,5,7,max,2019-05-07,8.220000299999999
07FB004,5,8,min,1978-05-08,0.27200001
07FB004,5,8,max,2019-05-08,7.639999900000001
07FB004,5,9,min,1978-05-09,0.259
07FB004,5,9,max,2019-05-09,7.150000099999999
07FB004,5,10,min,1978-05-10,0.242
07FB004,5,10,max,2019-05-10,6.3099999
07FB004,5,11,min,1978-05-11,0.25
07FB004,5,11,max,2019-05-11,5.7600002
07FB004,5,12,min,1978-05-12,0.23199999
07FB004,5,12,max,2019-05-12,9.3500004
07FB004,5,13,min,1978-05-13,0.244
07FB004,5,13,max,2019-05-13,8.6999998
07FB004,5,14,min,1978-05-14,0.255
07FB004,5,14,max,2019-05-14,7.1599998
07FB004,5,15,min,1978-05-15,0.25099999
07FB004,5,15,max,2019-05-15,8.0
07FB004,5,16,min,1978-05-16,0.25099999
07FB004,5,16,max,2019-05-16,9.0
07FB004,5,17,min,1978-05-17,0.235
07FB004,5,17,max,2019-05-17,8.75
07FB004,5,18,min,1978-05-18,0.22499999
07FB004,5,18,max,2019-05-18,27.6
07FB004,5,19,min,1978-05-19,0.26300001
07FB004,5,19,max,2019-05-19,18.700001
07FB004,5,20,min,1978-05-20,0.29499999
07FB004,5,20,max,2019-05-20,16.9
07FB004,5,21,min,1978-05-21,0.28799999
07FB004,5,21,max,2019-05-21,19.1
07FB004,5,22,min,1978-05-22,0.26199999
07FB004,5,22,max,2019-05-22,21.6
07FB004,5,23,min,1978-05-23,0.28299999
07FB004,5,23,max,2019-05-23,35.900002
07FB004,5,24,min,1978-05-24,0.25400001
07FB004,5,24,max,2019-05-24,12.0
07FB004,5,25,min,1978-05-25,0.236
07FB004,5,25,max,2019-05-25,9.630000099999998
07FB004,5,26,min,1978-05-26,0.236
07FB004,5,26,max,2019-05-26,11.2
07FB004,5,27,min,1978-05-27,0.252
07FB004,5,27,max,2019-05-27,12.4
07FB004,5,28,min,1978-05-28,0.287
07FB004,5,28,max,2019-05-28,12.5
07FB004,5,29,min,1978-05-29,0.287
07FB004,5,29,max,2019-05-29,11.3
07FB004,5,30,min,1978-05-30,0.285
07FB004,5,30,max,2019-05-30,9.9099998
07FB004,5,31,min,1978-05-31,0.26199999
07FB004,5,31,max,2019-05-31,12.8
07FB004,6,1,min,1978-06-01,0.26300001
07FB004,6,1,max,2019-06-01,11.0
07FB004,6,2,min,1978-06-02,0.25799999
07FB004,6,2,max,2019-06-02,9.3999996
07FB004,6,3,min,1978-06-03,0.266
07FB004,6,3,max,2019-06-03,7.599999900000001
07FB004,6,4,min,1978-06-04,0.255
07FB004,6,4,max,2019-06-04,10.9
07FB004,6,5,min,1978-06-05,0.26699999
07FB004,6,5,max,2019-06-05,7.04
07FB004,6,6,min,1978-06-06,0.26100001
07FB004,6,6,max,2019-06-06,7.23
07FB004,6,7,min,1978-06-07,0.20999999
07FB004,6,7,max,2019-06-07,7.71
07FB004,6,8,min,1978-06-08,0.19
07FB004,6,8,max,2019-06-08,5.0999999
07FB004,6,9,min,1978-06-09,0.18099999
07FB004,6,9,max,2019-06-09,5.329999900000002
07FB004,6,10,min,1978-06-10,0.19
07FB004,6,10,max,2019-06-10,7.46
07FB004,6,11,min,1978-06-11,0.183
07FB004,6,11,max,2019-06-11,41.200001
07FB004,6,12,min,1978-06-12,0.16899999999999998
07FB004,6,12,max,2019-06-12,72.699997
07FB004,6,13,min,1978-06-13,0.17
07FB004,6,13,max,2019-06-13,25.200001
07FB004,6,14,min,1978-06-14,0.219
07FB004,6,14,max,2019-06-14,10.5
07FB004,6,15,min,1978-06-15,0.192
07FB004,6,15,max,2019-06-15,33.200001
07FB004,6,16,min,1978-06-16,0.17600000000000002
07FB004,6,16,max,2019-06-16,33.0
07FB004,6,17,min,1978-06-17,0.153
07FB004,6,17,max,2019-06-17,12.8
07FB004,6,18,min,1978-06-18,0.133
07FB004,6,18,max,2019-06-18,8.9700003
07FB004,6,19,min,1978-06-19,0.13
07FB004,6,19,max,2019-06-19,13.5
07FB004,6,20,min,1978-06-20,0.139
07FB004,6,20,max,2019-06-20,11.4
07FB004,6,21,min,1978-06-21,0.12800001
07FB004,6,21,max,2019-06-21,5.8499999
07FB004,6,22,min,1978-06-22,0.123
07FB004,6,22,max,2019-06-22,4.8000002
07FB004,6,23,min,1978-06-23,0.121
07FB004,6,23,max,2019-06-23,3.48
07FB004,6,24,min,1978-06-24,0.119
07FB004,6,24,max,2019-06-24,10.6
07FB004,6,25,min,1978-06-25,0.101
07FB004,6,25,max,2019-06-25,26.299999
07FB004,6,26,min,1978-06-26,0.061999999000000014
07FB004,6,26,max,2019-06-26,11.2
07FB004,6,27,min,1978-06-27,0.052999999000000006
07FB004,6,27,max,2019-06-27,7.360000099999999
07FB004,6,28,min,1978-06-28,0.048999999
07FB004,6,28,max,2019-06-28,6.7399998
07FB004,6,29,min,1978-06-29,0.045000002
07FB004,6,29,max,2019-06-29,4.73
07FB004,6,30,min,1978-06-30,0.039000001
07FB004,6,30,max,2019-06-30,5.4099998
07FB004,7,1,min,1978-07-01,0.035999998
07FB004,7,1,max,2019-07-01,3.1199999
07FB004,7,2,min,1978-07-02,0.034000002
07FB004,7,2,max,2019-07-02,6.54
07FB004,7,3,min,1978-07-03,0.033
07FB004,7,3,max,2019-07-03,17.700001
07FB004,7,4,min,1978-07-04,0.045000002
07FB004,7,4,max,2019-07-04,9.5100002
07FB004,7,5,min,1978-07-05,0.052999999000000006
07FB004,7,5,max,2019-07-05,7.130000099999998
07FB004,7,6,min,1978-07-06,0.048999999
07FB004,7,6,max,2019-07-06,5.6100001
07FB004,7,7,min,1978-07-07,0.037000000000000005
07FB004,7,7,max,2019-07-07,36.0
07FB004,7,8,min,1978-07-08,0.029999999
07FB004,7,8,max,2019-07-08,26.5
07FB004,7,9,min,1978-07-09,0.025
07FB004,7,9,max,2019-07-09,49.200001
07FB004,7,10,min,1978-07-10,0.021
07FB004,7,10,max,2019-07-10,14.6
07FB004,7,11,min,1978-07-11,0.017000001
07FB004,7,11,max,2019-07-11,7.880000099999998
07FB004,7,12,min,1978-07-12,0.014
07FB004,7,12,max,2019-07-12,5.4299998
07FB004,7,13,min,1978-07-13,0.012
07FB004,7,13,max,2019-07-13,4.4899998
07FB004,7,14,min,1978-07-14,0.011
07FB004,7,14,max,2019-07-14,19.9
07FB004,7,15,min,1978-07-15,0.011
07FB004,7,15,max,2019-07-15,21.4
07FB004,7,16,min,1978-07-16,0.012
07FB004,7,16,max,2019-07-16,11.5
07FB004,7,17,min,1978-07-17,0.013
07FB004,7,17,max,2019-07-17,7.900000099999999
07FB004,7,18,min,1978-07-18,0.013
07FB004,7,18,max,2019-07-18,114.0
07FB004,7,19,min,1978-07-19,0.018999999
07FB004,7,19,max,2019-07-19,46.599998
07FB004,7,20,min,1978-07-20,0.02
07FB004,7,20,max,2019-07-20,96.900002
07FB004,7,21,min,1978-07-21,0.033
07FB004,7,21,max,2019-07-21,26.799999
07FB004,7,22,min,1978-07-22,0.033
07FB004,7,22,max,2019-07-22,14.9
07FB004,7,23,min,1978-07-23,0.028999999
07FB004,7,23,max,2019-07-23,13.9
07FB004,7,24,min,1978-07-24,0.034000002
07FB004,7,24,max,2019-07-24,8.590000199999999
07FB004,7,25,min,1978-07-25,0.032000002
07FB004,7,25,max,2019-07-25,6.0599999
07FB004,7,26,min,1978-07-26,0.034000002
07FB004,7,26,max,2019-07-26,4.369999900000002
07FB004,7,27,min,1978-07-27,0.035
07FB004,7,27,max,2019-07-27,3.3099999
07FB004,7,28,min,1978-07-28,0.035
07FB004,7,28,max,2019-07-28,2.49
07FB004,7,29,min,1978-07-29,0.041000001
07FB004,7,29,max,2019-07-29,2.28
07FB004,7,30,min,1978-07-30,0.034000002
07FB004,7,30,max,2019-07-30,2.55
07FB004,7,31,min,1978-07-31,0.030999999
07FB004,7,31,max,2019-07-31,2.0699999
07FB004,8,1,min,1978-08-01,0.029999999
07FB004,8,1,max,2019-08-01,89.400002
07FB004,8,2,min,1978-08-02,0.029999999
07FB004,8,2,max,2019-08-02,37.099998
07FB004,8,3,min,1978-08-03,0.027000001000000003
07FB004,8,3,max,2019-08-03,10.4
07FB004,8,4,min,1978-08-04,0.027000001000000003
07FB004,8,4,max,2019-08-04,6.3600001
07FB004,8,5,min,1978-08-05,0.028000001
07FB004,8,5,max,2019-08-05,4.3099999
07FB004,8,6,min,1978-08-06,0.028999999
07FB004,8,6,max,2019-08-06,4.6999998
07FB004,8,7,min,1978-08-07,0.026000001
07FB004,8,7,max,2019-08-07,3.4400001
07FB004,8,8,min,1978-08-08,0.024
07FB004,8,8,max,2019-08-08,2.5899999
07FB004,8,9,min,1978-08-09,0.024
07FB004,8,9,max,2019-08-09,4.77
07FB004,8,10,min,1978-08-10,0.023
07FB004,8,10,max,2019-08-10,8.680000300000001
07FB004,8,11,min,1978-08-11,0.023
07FB004,8,11,max,2019-08-11,5.5999999
07FB004,8,12,min,1978-08-12,0.021
07FB004,8,12,max,2019-08-12,5.4000001
07FB004,8,13,min,1978-08-13,0.021
07FB004,8,13,max,2019-08-13,4.1300001
07FB004,8,14,min,1978-08-14,0.02
07FB004,8,14,max,2019-08-14,3.1500001
07FB004,8,15,min,1978-08-15,0.017000001
07FB004,8,15,max,2019-08-15,2.3699999
07FB004,8,16,min,1978-08-16,0.017000001
07FB004,8,16,max,2019-08-16,1.97
07FB004,8,17,min,1978-08-17,0.017000001
07FB004,8,17,max,2019-08-17,1.64
07FB004,8,18,min,1978-08-18,0.013
07FB004,8,18,max,2019-08-18,2.8900001
07FB004,8,19,min,1978-08-19,0.021
07FB004,8,19,max,2019-08-19,4.29
07FB004,8,20,min,1978-08-20,0.022
07FB004,8,20,max,2019-08-20,3.1400001
07FB004,8,21,min,1978-08-21,0.032000002
07FB004,8,21,max,2019-08-21,2.1300001
07FB004,8,22,min,1978-08-22,0.030999999
07FB004,8,22,max,2019-08-22,1.97
07FB004,8,23,min,1978-08-23,0.028999999
07FB004,8,23,max,2019-08-23,3.2
07FB004,8,24,min,1978-08-24,0.028000001
07FB004,8,24,max,2019-08-24,2.5999999
07FB004,8,25,min,1978-08-25,0.027000001000000003
07FB004,8,25,max,2019-08-25,2.1600001
07FB004,8,26,min,1978-08-26,0.025
07FB004,8,26,max,2019-08-26,1.73
07FB004,8,27,min,1978-08-27,0.026000001
07FB004,8,27,max,2019-08-27,3.1400001
07FB004,8,28,min,1978-08-28,0.025
07FB004,8,28,max,2019-08-28,6.2600002
07FB004,8,29,min,1978-08-29,0.024
07FB004,8,29,max,2019-08-29,4.5500002
07FB004,8,30,min,1978-08-30,0.023
07FB004,8,30,max,2019-08-30,4.670000099999998
07FB004,8,31,min,1978-08-31,0.022
07FB004,8,31,max,2019-08-31,4.52
07FB004,9,1,min,1978-09-01,0.021
07FB004,9,1,max,2019-09-01,4.5700002
07FB004,9,2,min,1978-09-02,0.032000002
07FB004,9,2,max,2019-09-02,5.130000099999998
07FB004,9,3,min,1978-09-03,0.032000002
07FB004,9,3,max,2019-09-03,4.5999999
07FB004,9,4,min,1978-09-04,0.035999998
07FB004,9,4,max,2019-09-04,5.6900001
07FB004,9,5,min,1978-09-05,0.035
07FB004,9,5,max,2019-09-05,14.2
07FB004,9,6,min,1978-09-06,0.028000001
07FB004,9,6,max,2019-09-06,10.7
07FB004,9,7,min,1978-09-07,0.034000002
07FB004,9,7,max,2019-09-07,7.96
07FB004,9,8,min,1978-09-08,0.035999998
07FB004,9,8,max,2019-09-08,5.8099999
07FB004,9,9,min,1978-09-09,0.035999998
07FB004,9,9,max,2019-09-09,4.4499998
07FB004,9,10,min,1978-09-10,0.035999998
07FB004,9,10,max,2019-09-10,4.6500001
07FB004,9,11,min,1978-09-11,0.035999998
07FB004,9,11,max,2019-09-11,3.6199999
07FB004,9,12,min,1978-09-12,0.035999998
07FB004,9,12,max,2019-09-12,2.9200001
07FB004,9,13,min,1978-09-13,0.035999998
07FB004,9,13,max,2019-09-13,4.0
07FB004,9,14,min,1978-09-14,0.035999998
07FB004,9,14,max,2019-09-14,3.76
07FB004,9,15,min,1978-09-15,0.035999998
07FB004,9,15,max,2019-09-15,2.22
07FB004,9,16,min,1978-09-16,0.037000000000000005
07FB004,9,16,max,2019-09-16,1.5700001
07FB004,9,17,min,1978-09-17,0.037999999
07FB004,9,17,max,2019-09-17,3.01
07FB004,9,18,min,1978-09-18,0.034000002
07FB004,9,18,max,2019-09-18,2.4200001
07FB004,9,19,min,1978-09-19,0.034000002
07FB004,9,19,max,2019-09-19,1.88
07FB004,9,20,min,1978-09-20,0.034000002
07FB004,9,20,max,2019-09-20,4.8899999
07FB004,9,21,min,1978-09-21,0.032000002
07FB004,9,21,max,2019-09-21,3.21
07FB004,9,22,min,1978-09-22,0.032000002
07FB004,9,22,max,2019-09-22,5.630000099999998
07FB004,9,23,min,1978-09-23,0.032000002
07FB004,9,23,max,2019-09-23,4.7199998
07FB004,9,24,min,1978-09-24,0.050000001
07FB004,9,24,max,2019-09-24,3.5899999
07FB004,9,25,min,1978-09-25,0.050000001
07FB004,9,25,max,2019-09-25,3.04
07FB004,9,26,min,1978-09-26,0.045000002
07FB004,9,26,max,2019-09-26,2.3699999
07FB004,9,27,min,1978-09-27,0.056000002
07FB004,9,27,max,2019-09-27,2.0699999
07FB004,9,28,min,1978-09-28,0.059
07FB004,9,28,max,2019-09-28,1.87
